Sku,Name,Description,Brand,CategoryName,SubCategoryName,Price,Currency,StockQuantity,Sizes,Colors,Material
KID-SNEA-056,US Polo Kids Urban Sneakers,"Comfortable and durable sneakers for kids. Made with soft cotton, easy to wear and care for.",US Polo Kids,Kids,Sneakers,505.99,USD,126,C8|C9|C10|C11|C12|C13,Bright Red,Cotton
KID-SNEA-057,Gini & Jony Urban Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",Gini & Jony,Kids,Sneakers,1273.99,USD,16,C8|C9|C10|C11|C12|C13,Purple,Denim
KID-SNEA-058,Zara Kids Signature Sneakers,"Comfortable and durable sneakers for kids. Made with soft canvas, easy to wear and care for.",Zara Kids,Kids,Sneakers,1533.99,USD,141,C8|C9|C10|C11|C12|C13,Aqua|Hot Pink,Canvas
KID-SNEA-059,Toffyhouse Slim Sneakers,"Comfortable and durable sneakers for kids. Made with soft mesh, easy to wear and care for.",Toffyhouse,Kids,Sneakers,923.99,USD,58,C8|C9|C10|C11|C12|C13,Pastel Blue|Sunny Yellow|Lime Green,Mesh
KID-SNEA-060,Babyhug Sporty Sneakers,"Comfortable and durable sneakers for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Sneakers,1006.99,USD,179,C8|C9|C10|C11|C12|C13,Orange|Pastel Blue|Lavender,Cotton
KID-SNEA-061,Gap Kids Relaxed Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",Gap Kids,Kids,Sneakers,1205.99,USD,69,C8|C9|C10|C11|C12|C13,Sunny Yellow|Lavender,Denim
KID-SNEA-062,H&M Kids Premium Sneakers,"Comfortable and durable sneakers for kids. Made with soft organic cotton, easy to wear and care for.",H&M Kids,Kids,Sneakers,480.99,USD,15,C8|C9|C10|C11|C12|C13,Purple|Sunny Yellow|Pastel Blue,Organic Cotton
KID-SNEA-063,Toffyhouse Essential Sneakers,"Comfortable and durable sneakers for kids. Made with soft organic cotton, easy to wear and care for.",Toffyhouse,Kids,Sneakers,597.99,USD,106,C8|C9|C10|C11|C12|C13,Lavender,Organic Cotton
KID-SNEA-064,Gap Kids Everyday Sneakers,"Comfortable and durable sneakers for kids. Made with soft cotton, easy to wear and care for.",Gap Kids,Kids,Sneakers,1163.99,USD,184,C8|C9|C10|C11|C12|C13,Bright Red,Cotton
KID-SNEA-065,Mothercare Slim Sneakers,"Comfortable and durable sneakers for kids. Made with soft organic cotton, easy to wear and care for.",Mothercare,Kids,Sneakers,258.99,USD,172,C8|C9|C10|C11|C12|C13,Lavender|Pastel Blue|Lime Green,Organic Cotton
KID-SNEA-066,US Polo Kids Slim Sneakers,"Comfortable and durable sneakers for kids. Made with soft canvas, easy to wear and care for.",US Polo Kids,Kids,Sneakers,954.99,USD,107,C8|C9|C10|C11|C12|C13,Purple,Canvas
KID-SNEA-067,Lilliput Everyday Sneakers,"Comfortable and durable sneakers for kids. Made with soft fleece, easy to wear and care for.",Lilliput,Kids,Sneakers,1120.99,USD,158,C8|C9|C10|C11|C12|C13,Lime Green,Fleece
KID-SNEA-068,FirstCry Premium Sneakers,"Comfortable and durable sneakers for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Sneakers,919.99,USD,23,C8|C9|C10|C11|C12|C13,Bright Red|Purple,Canvas
KID-SNEA-069,Gini & Jony Designer Sneakers,"Comfortable and durable sneakers for kids. Made with soft knit, easy to wear and care for.",Gini & Jony,Kids,Sneakers,1116.99,USD,192,C8|C9|C10|C11|C12|C13,Lavender|Bright Red,Knit
KID-SNEA-070,FirstCry Sporty Sneakers,"Comfortable and durable sneakers for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Sneakers,1508.99,USD,94,C8|C9|C10|C11|C12|C13,Lime Green,Canvas
KID-SNEA-071,Gap Kids Designer Sneakers,"Comfortable and durable sneakers for kids. Made with soft cotton, easy to wear and care for.",Gap Kids,Kids,Sneakers,1020.99,USD,40,C8|C9|C10|C11|C12|C13,Lavender,Cotton
KID-SNEA-072,US Polo Kids Essential Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",US Polo Kids,Kids,Sneakers,1522.99,USD,194,C8|C9|C10|C11|C12|C13,Pastel Blue|Lime Green|Aqua,Denim
KID-SNEA-073,FirstCry Slim Sneakers,"Comfortable and durable sneakers for kids. Made with soft cotton, easy to wear and care for.",FirstCry,Kids,Sneakers,265.99,USD,146,C8|C9|C10|C11|C12|C13,Hot Pink|Orange|Pastel Blue,Cotton
KID-SNEA-074,Lilliput Everyday Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",Lilliput,Kids,Sneakers,224.99,USD,103,C8|C9|C10|C11|C12|C13,Hot Pink,Denim
KID-SNEA-075,US Polo Kids Vintage Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",US Polo Kids,Kids,Sneakers,1032.99,USD,114,C8|C9|C10|C11|C12|C13,Sunny Yellow,Denim
KID-SNEA-076,Lilliput Vintage Sneakers,"Comfortable and durable sneakers for kids. Made with soft fleece, easy to wear and care for.",Lilliput,Kids,Sneakers,1244.99,USD,6,C8|C9|C10|C11|C12|C13,Orange|Sunny Yellow|Sky Blue,Fleece
KID-SNEA-077,Mothercare Relaxed Sneakers,"Comfortable and durable sneakers for kids. Made with soft knit, easy to wear and care for.",Mothercare,Kids,Sneakers,1597.99,USD,103,C8|C9|C10|C11|C12|C13,Aqua|Orange|Purple,Knit
KID-SNEA-078,Lilliput Essential Sneakers,"Comfortable and durable sneakers for kids. Made with soft fleece, easy to wear and care for.",Lilliput,Kids,Sneakers,1614.99,USD,63,C8|C9|C10|C11|C12|C13,Sunny Yellow|Aqua|Lime Green,Fleece
KID-SNEA-079,Toffyhouse Relaxed Sneakers,"Comfortable and durable sneakers for kids. Made with soft organic cotton, easy to wear and care for.",Toffyhouse,Kids,Sneakers,927.99,USD,16,C8|C9|C10|C11|C12|C13,Pastel Blue|Hot Pink|Aqua,Organic Cotton
KID-SNEA-080,Mothercare Sporty Sneakers,"Comfortable and durable sneakers for kids. Made with soft fleece, easy to wear and care for.",Mothercare,Kids,Sneakers,1427.99,USD,73,C8|C9|C10|C11|C12|C13,Sunny Yellow|Bright Red,Fleece
KID-SNEA-081,H&M Kids Slim Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",H&M Kids,Kids,Sneakers,1400.99,USD,92,C8|C9|C10|C11|C12|C13,Lavender|Lime Green|Bright Red,Denim
KID-SNEA-082,FirstCry Relaxed Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",FirstCry,Kids,Sneakers,330.99,USD,186,C8|C9|C10|C11|C12|C13,Purple|Bright Red,Denim
KID-SNEA-083,FirstCry Modern Sneakers,"Comfortable and durable sneakers for kids. Made with soft knit, easy to wear and care for.",FirstCry,Kids,Sneakers,851.99,USD,4,C8|C9|C10|C11|C12|C13,Hot Pink,Knit
KID-SNEA-084,Gini & Jony Classic Sneakers,"Comfortable and durable sneakers for kids. Made with soft mesh, easy to wear and care for.",Gini & Jony,Kids,Sneakers,226.99,USD,88,C8|C9|C10|C11|C12|C13,Pastel Blue,Mesh
KID-SNEA-085,Babyhug Signature Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",Babyhug,Kids,Sneakers,393.99,USD,61,C8|C9|C10|C11|C12|C13,Aqua|Hot Pink,Denim
KID-SNEA-086,Lilliput Slim Sneakers,"Comfortable and durable sneakers for kids. Made with soft mesh, easy to wear and care for.",Lilliput,Kids,Sneakers,282.99,USD,162,C8|C9|C10|C11|C12|C13,Lime Green|Orange,Mesh
KID-SNEA-087,Lilliput Classic Sneakers,"Comfortable and durable sneakers for kids. Made with soft mesh, easy to wear and care for.",Lilliput,Kids,Sneakers,1292.99,USD,7,C8|C9|C10|C11|C12|C13,Lavender,Mesh
KID-SNEA-088,Zara Kids Vintage Sneakers,"Comfortable and durable sneakers for kids. Made with soft mesh, easy to wear and care for.",Zara Kids,Kids,Sneakers,226.99,USD,38,C8|C9|C10|C11|C12|C13,Sunny Yellow|Lime Green,Mesh
KID-SNEA-089,Gini & Jony Vintage Sneakers,"Comfortable and durable sneakers for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sneakers,873.99,USD,39,C8|C9|C10|C11|C12|C13,Aqua,Canvas
KID-SNEA-090,H&M Kids Urban Sneakers,"Comfortable and durable sneakers for kids. Made with soft mesh, easy to wear and care for.",H&M Kids,Kids,Sneakers,1622.99,USD,8,C8|C9|C10|C11|C12|C13,Sky Blue,Mesh
KID-SNEA-091,Lilliput Premium Sneakers,"Comfortable and durable sneakers for kids. Made with soft cotton, easy to wear and care for.",Lilliput,Kids,Sneakers,502.99,USD,67,C8|C9|C10|C11|C12|C13,Pastel Blue|Sky Blue,Cotton
KID-SNEA-092,Lilliput Sporty Sneakers,"Comfortable and durable sneakers for kids. Made with soft fleece, easy to wear and care for.",Lilliput,Kids,Sneakers,595.99,USD,138,C8|C9|C10|C11|C12|C13,Sunny Yellow|Sky Blue|Purple,Fleece
KID-SNEA-093,Mothercare Classic Sneakers,"Comfortable and durable sneakers for kids. Made with soft knit, easy to wear and care for.",Mothercare,Kids,Sneakers,348.99,USD,8,C8|C9|C10|C11|C12|C13,Hot Pink,Knit
KID-SNEA-094,Babyhug Vintage Sneakers,"Comfortable and durable sneakers for kids. Made with soft fleece, easy to wear and care for.",Babyhug,Kids,Sneakers,1004.99,USD,84,C8|C9|C10|C11|C12|C13,Aqua,Fleece
KID-SNEA-095,FirstCry Modern Sneakers,"Comfortable and durable sneakers for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Sneakers,1464.99,USD,98,C8|C9|C10|C11|C12|C13,Aqua,Canvas
KID-SNEA-096,FirstCry Everyday Sneakers,"Comfortable and durable sneakers for kids. Made with soft mesh, easy to wear and care for.",FirstCry,Kids,Sneakers,1457.99,USD,160,C8|C9|C10|C11|C12|C13,Sunny Yellow|Purple,Mesh
KID-SNEA-097,FirstCry Slim Sneakers,"Comfortable and durable sneakers for kids. Made with soft knit, easy to wear and care for.",FirstCry,Kids,Sneakers,426.99,USD,101,C8|C9|C10|C11|C12|C13,Pastel Blue|Aqua,Knit
KID-SNEA-098,Babyhug Sporty Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",Babyhug,Kids,Sneakers,272.99,USD,27,C8|C9|C10|C11|C12|C13,Bright Red|Sunny Yellow|Lavender,Denim
KID-SNEA-099,H&M Kids Vintage Sneakers,"Comfortable and durable sneakers for kids. Made with soft denim, easy to wear and care for.",H&M Kids,Kids,Sneakers,572.99,USD,107,C8|C9|C10|C11|C12|C13,Sky Blue|Orange,Denim
KID-SNEA-100,Gap Kids Essential Sneakers,"Comfortable and durable sneakers for kids. Made with soft knit, easy to wear and care for.",Gap Kids,Kids,Sneakers,1394.99,USD,101,C8|C9|C10|C11|C12|C13,Pastel Blue|Hot Pink,Knit
KID-SAND-001,Gap Kids Everyday Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",Gap Kids,Kids,Sandals,1170.99,USD,179,C8|C9|C10|C11|C12|C13,Sunny Yellow,Organic Cotton
KID-SAND-002,Gini & Jony Designer Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sandals,1224.99,USD,9,C8|C9|C10|C11|C12|C13,Pastel Blue|Aqua,Canvas
KID-SAND-003,Toffyhouse Premium Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Toffyhouse,Kids,Sandals,1242.99,USD,15,C8|C9|C10|C11|C12|C13,Purple,Mesh
KID-SAND-004,Zara Kids Everyday Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Zara Kids,Kids,Sandals,1242.99,USD,126,C8|C9|C10|C11|C12|C13,Bright Red|Lime Green,Denim
KID-SAND-005,Babyhug Slim Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Sandals,841.99,USD,191,C8|C9|C10|C11|C12|C13,Bright Red|Aqua|Pastel Blue,Cotton
KID-SAND-006,Gini & Jony Sporty Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sandals,1070.99,USD,194,C8|C9|C10|C11|C12|C13,Sunny Yellow|Purple|Lime Green,Canvas
KID-SAND-007,Gap Kids Premium Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Gap Kids,Kids,Sandals,1237.99,USD,26,C8|C9|C10|C11|C12|C13,Purple|Orange|Lime Green,Denim
KID-SAND-008,US Polo Kids Designer Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",US Polo Kids,Kids,Sandals,1512.99,USD,161,C8|C9|C10|C11|C12|C13,Lavender,Organic Cotton
KID-SAND-009,US Polo Kids Premium Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",US Polo Kids,Kids,Sandals,1230.99,USD,187,C8|C9|C10|C11|C12|C13,Bright Red|Lavender|Lime Green,Organic Cotton
KID-SAND-010,Mothercare Classic Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Mothercare,Kids,Sandals,423.99,USD,6,C8|C9|C10|C11|C12|C13,Lime Green,Fleece
KID-SAND-011,Babyhug Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Babyhug,Kids,Sandals,1542.99,USD,107,C8|C9|C10|C11|C12|C13,Hot Pink,Knit
KID-SAND-012,Gini & Jony Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Gini & Jony,Kids,Sandals,838.99,USD,12,C8|C9|C10|C11|C12|C13,Bright Red,Fleece
KID-SAND-013,Gini & Jony Modern Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Gini & Jony,Kids,Sandals,950.99,USD,9,C8|C9|C10|C11|C12|C13,Orange|Aqua,Mesh
KID-SAND-014,Toffyhouse Modern Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Toffyhouse,Kids,Sandals,1507.99,USD,125,C8|C9|C10|C11|C12|C13,Pastel Blue|Sunny Yellow,Canvas
KID-SAND-015,Mothercare Sporty Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Mothercare,Kids,Sandals,1536.99,USD,176,C8|C9|C10|C11|C12|C13,Aqua|Sunny Yellow|Pastel Blue,Canvas
KID-SAND-016,Zara Kids Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Zara Kids,Kids,Sandals,680.99,USD,9,C8|C9|C10|C11|C12|C13,Sky Blue|Lime Green,Mesh
KID-SAND-017,FirstCry Urban Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Sandals,1210.99,USD,88,C8|C9|C10|C11|C12|C13,Sky Blue|Lavender,Canvas
KID-SAND-018,FirstCry Urban Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",FirstCry,Kids,Sandals,543.99,USD,89,C8|C9|C10|C11|C12|C13,Bright Red|Sunny Yellow|Aqua,Organic Cotton
KID-SAND-019,Gini & Jony Slim Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Gini & Jony,Kids,Sandals,967.99,USD,71,C8|C9|C10|C11|C12|C13,Hot Pink|Lavender|Sky Blue,Denim
KID-SAND-020,Toffyhouse Classic Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Toffyhouse,Kids,Sandals,1270.99,USD,162,C8|C9|C10|C11|C12|C13,Pastel Blue,Canvas
KID-SAND-021,Gap Kids Premium Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Gap Kids,Kids,Sandals,943.99,USD,35,C8|C9|C10|C11|C12|C13,Lavender|Lime Green|Hot Pink,Cotton
KID-SAND-022,US Polo Kids Premium Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",US Polo Kids,Kids,Sandals,867.99,USD,59,C8|C9|C10|C11|C12|C13,Pastel Blue|Aqua,Mesh
KID-SAND-023,Gap Kids Signature Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Gap Kids,Kids,Sandals,1205.99,USD,98,C8|C9|C10|C11|C12|C13,Sky Blue|Sunny Yellow|Hot Pink,Denim
KID-SAND-024,Toffyhouse Urban Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Toffyhouse,Kids,Sandals,1463.99,USD,184,C8|C9|C10|C11|C12|C13,Hot Pink,Mesh
KID-SAND-025,Gini & Jony Sporty Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Gini & Jony,Kids,Sandals,1462.99,USD,28,C8|C9|C10|C11|C12|C13,Aqua|Pastel Blue,Denim
KID-SAND-026,Lilliput Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",Lilliput,Kids,Sandals,365.99,USD,40,C8|C9|C10|C11|C12|C13,Aqua|Sky Blue|Bright Red,Organic Cotton
KID-SAND-027,Gap Kids Designer Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Gap Kids,Kids,Sandals,1083.99,USD,187,C8|C9|C10|C11|C12|C13,Aqua,Cotton
KID-SAND-028,Zara Kids Everyday Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",Zara Kids,Kids,Sandals,1299.99,USD,155,C8|C9|C10|C11|C12|C13,Purple,Organic Cotton
KID-SAND-029,Babyhug Slim Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",Babyhug,Kids,Sandals,778.99,USD,25,C8|C9|C10|C11|C12|C13,Sunny Yellow|Lime Green|Lavender,Organic Cotton
KID-SAND-030,Mothercare Premium Sandals,"Comfortable and durable sandals for kids. Made with soft organic cotton, easy to wear and care for.",Mothercare,Kids,Sandals,1363.99,USD,79,C8|C9|C10|C11|C12|C13,Pastel Blue,Organic Cotton
KID-SAND-031,US Polo Kids Modern Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",US Polo Kids,Kids,Sandals,1020.99,USD,90,C8|C9|C10|C11|C12|C13,Bright Red|Purple|Pastel Blue,Fleece
KID-SAND-032,Gap Kids Classic Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Gap Kids,Kids,Sandals,1591.99,USD,120,C8|C9|C10|C11|C12|C13,Bright Red|Lime Green,Mesh
KID-SAND-033,Gini & Jony Everyday Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Gini & Jony,Kids,Sandals,245.99,USD,152,C8|C9|C10|C11|C12|C13,Sunny Yellow|Hot Pink,Knit
KID-SAND-034,Toffyhouse Urban Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Toffyhouse,Kids,Sandals,528.99,USD,35,C8|C9|C10|C11|C12|C13,Pastel Blue|Sky Blue,Denim
KID-SAND-035,Gini & Jony Signature Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Gini & Jony,Kids,Sandals,498.99,USD,63,C8|C9|C10|C11|C12|C13,Pastel Blue,Fleece
KID-SAND-036,Zara Kids Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Zara Kids,Kids,Sandals,653.99,USD,57,C8|C9|C10|C11|C12|C13,Lavender,Cotton
KID-SAND-037,Gini & Jony Premium Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sandals,1143.99,USD,30,C8|C9|C10|C11|C12|C13,Aqua|Pastel Blue|Lime Green,Canvas
KID-SAND-038,Babyhug Urban Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Sandals,1327.99,USD,12,C8|C9|C10|C11|C12|C13,Sunny Yellow|Aqua,Cotton
KID-SAND-039,Gap Kids Classic Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gap Kids,Kids,Sandals,627.99,USD,199,C8|C9|C10|C11|C12|C13,Sky Blue|Lavender|Pastel Blue,Canvas
KID-SAND-040,Lilliput Sporty Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",Lilliput,Kids,Sandals,378.99,USD,45,C8|C9|C10|C11|C12|C13,Sky Blue|Lavender,Denim
KID-SAND-041,Gap Kids Slim Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Gap Kids,Kids,Sandals,1199.99,USD,73,C8|C9|C10|C11|C12|C13,Aqua|Pastel Blue,Knit
KID-SAND-042,Babyhug Slim Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Sandals,492.99,USD,143,C8|C9|C10|C11|C12|C13,Bright Red,Cotton
KID-SAND-043,FirstCry Everyday Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",FirstCry,Kids,Sandals,387.99,USD,90,C8|C9|C10|C11|C12|C13,Bright Red|Lime Green,Knit
KID-SAND-044,US Polo Kids Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",US Polo Kids,Kids,Sandals,1600.99,USD,144,C8|C9|C10|C11|C12|C13,Lavender|Sunny Yellow|Pastel Blue,Mesh
KID-SAND-045,H&M Kids Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",H&M Kids,Kids,Sandals,250.99,USD,119,C8|C9|C10|C11|C12|C13,Lavender|Hot Pink|Sunny Yellow,Fleece
KID-SAND-046,Gini & Jony Modern Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sandals,1365.99,USD,193,C8|C9|C10|C11|C12|C13,Purple|Aqua|Sky Blue,Canvas
KID-SAND-047,Zara Kids Slim Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Zara Kids,Kids,Sandals,262.99,USD,188,C8|C9|C10|C11|C12|C13,Orange,Fleece
KID-SAND-048,Gini & Jony Modern Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Gini & Jony,Kids,Sandals,1679.99,USD,17,C8|C9|C10|C11|C12|C13,Pastel Blue,Fleece
KID-SAND-049,Toffyhouse Slim Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Toffyhouse,Kids,Sandals,473.99,USD,111,C8|C9|C10|C11|C12|C13,Hot Pink,Knit
KID-SAND-050,Zara Kids Premium Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Zara Kids,Kids,Sandals,1108.99,USD,34,C8|C9|C10|C11|C12|C13,Lime Green|Purple|Orange,Cotton
KID-SAND-051,FirstCry Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",FirstCry,Kids,Sandals,478.99,USD,177,C8|C9|C10|C11|C12|C13,Bright Red,Fleece
KID-SAND-052,H&M Kids Modern Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",H&M Kids,Kids,Sandals,1434.99,USD,163,C8|C9|C10|C11|C12|C13,Pastel Blue|Purple,Mesh
KID-SAND-053,Babyhug Urban Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Babyhug,Kids,Sandals,1289.99,USD,46,C8|C9|C10|C11|C12|C13,Sunny Yellow|Hot Pink,Mesh
KID-SAND-054,Zara Kids Premium Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Zara Kids,Kids,Sandals,906.99,USD,155,C8|C9|C10|C11|C12|C13,Bright Red,Cotton
KID-SAND-055,FirstCry Premium Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",FirstCry,Kids,Sandals,302.99,USD,31,C8|C9|C10|C11|C12|C13,Lime Green,Fleece
KID-SAND-056,H&M Kids Modern Sandals,"Comfortable and durable sandals for kids. Made with soft denim, easy to wear and care for.",H&M Kids,Kids,Sandals,257.99,USD,176,C8|C9|C10|C11|C12|C13,Lavender|Purple|Sunny Yellow,Denim
KID-SAND-057,FirstCry Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",FirstCry,Kids,Sandals,1005.99,USD,80,C8|C9|C10|C11|C12|C13,Lavender|Pastel Blue,Cotton
KID-SAND-058,Babyhug Essential Sandals,"Comfortable and durable sandals for kids. Made with soft fleece, easy to wear and care for.",Babyhug,Kids,Sandals,736.99,USD,19,C8|C9|C10|C11|C12|C13,Purple,Fleece
KID-SAND-059,H&M Kids Urban Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",H&M Kids,Kids,Sandals,1563.99,USD,66,C8|C9|C10|C11|C12|C13,Orange|Purple|Pastel Blue,Mesh
KID-SAND-060,Babyhug Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Sandals,653.99,USD,35,C8|C9|C10|C11|C12|C13,Sky Blue|Pastel Blue,Cotton
KID-SAND-061,FirstCry Premium Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",FirstCry,Kids,Sandals,483.99,USD,193,C8|C9|C10|C11|C12|C13,Lavender|Sky Blue,Canvas
KID-SAND-062,Zara Kids Vintage Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Zara Kids,Kids,Sandals,940.99,USD,90,C8|C9|C10|C11|C12|C13,Purple,Cotton
KID-SAND-063,US Polo Kids Urban Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",US Polo Kids,Kids,Sandals,436.99,USD,158,C8|C9|C10|C11|C12|C13,Hot Pink,Canvas
KID-SAND-064,Gini & Jony Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft canvas, easy to wear and care for.",Gini & Jony,Kids,Sandals,256.99,USD,123,C8|C9|C10|C11|C12|C13,Lavender,Canvas
KID-SAND-065,Babyhug Premium Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Sandals,1248.99,USD,146,C8|C9|C10|C11|C12|C13,Sky Blue|Lavender|Sunny Yellow,Cotton
KID-SAND-066,US Polo Kids Modern Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",US Polo Kids,Kids,Sandals,1067.99,USD,179,C8|C9|C10|C11|C12|C13,Lavender|Aqua|Hot Pink,Cotton
KID-SAND-067,Lilliput Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Lilliput,Kids,Sandals,398.99,USD,146,C8|C9|C10|C11|C12|C13,Pastel Blue|Aqua,Knit
KID-SAND-068,Gap Kids Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft knit, easy to wear and care for.",Gap Kids,Kids,Sandals,1443.99,USD,43,C8|C9|C10|C11|C12|C13,Pastel Blue|Aqua,Knit
KID-SAND-069,Gap Kids Relaxed Sandals,"Comfortable and durable sandals for kids. Made with soft mesh, easy to wear and care for.",Gap Kids,Kids,Sandals,906.99,USD,75,C8|C9|C10|C11|C12|C13,Sky Blue|Orange|Bright Red,Mesh
KID-SAND-070,Babyhug Urban Sandals,"Comfortable and durable sandals for kids. Made with soft cotton, easy to wear and care for.",Babyhug,Kids,Sandals,640.99,USD,137,C8|C9|C10|C11|C12|C13,Sky Blue|Bright Red,Cotton
